,Time Stamp,Region,Risk-Score,Risk-Level,Daily New Cases,Rolling Risk-Score,RS Diff,Trend
19778,2020-04-11,LA PUENTE,0.1725626950284405,1,1.0,0.5134881897957263,-0.020054440868663814,Neutral
19779,2020-04-12,LA PUENTE,0.0,0,1.0,0.49412902311896034,-0.01935916667676596,Neutral
19780,2020-04-13,LA PUENTE,0.0,0,-1.0,0.4664056855316129,-0.027723337587347463,Neutral
19781,2020-04-14,LA PUENTE,0.0,0,1.0,0.4388727094573012,-0.027532976074311655,Neutral
19782,2020-04-15,LA PUENTE,0.0019782380997579838,0,2.0,0.4111459817493578,-0.027726727707943433,Neutral
19783,2020-04-16,LA PUENTE,0.29298560287474723,1,-1.0,0.3946207279274545,-0.016525253821903285,Neutral
19784,2020-04-17,LA PUENTE,0.816144270025523,1,0.0,0.3981937111364949,0.00357298320904037,Neutral
19785,2020-04-18,LA PUENTE,1.55714704796598,2,0.0,0.43410120162330684,0.035907490486811966,Neutral
19786,2020-04-19,LA PUENTE,2.1767907546171017,3,1.0,0.5005789922247454,0.0664777906014386,Neutral
19787,2020-04-20,LA PUENTE,2.287947339931921,3,0.0,0.5785249999501717,0.07794600772542626,Neutral
19788,2020-04-21,LA PUENTE,1.719506352055544,2,8.0,0.6373446015970025,0.058819601646830755,Neutral
19789,2020-04-22,LA PUENTE,0.6774018071298535,1,1.0,0.6537274634424827,0.016382861845480212,Neutral
19790,2020-04-23,LA PUENTE,0.0,0,2.0,0.6439092260019589,-0.009818237440523792,Neutral
19791,2020-04-24,LA PUENTE,0.0,0,0.0,0.6357898559882513,-0.00811937001370755,Neutral
19792,2020-04-25,LA PUENTE,0.0,0,0.0,0.6200127915108914,-0.015777064477359937,Neutral
19793,2020-04-26,LA PUENTE,0.18004294970160045,1,1.0,0.6035313725627408,-0.016481418948150584,Neutral
19794,2020-04-27,LA PUENTE,0.710315262259412,1,0.0,0.6122012570393763,0.008669884476635525,Neutral
19795,2020-04-28,LA PUENTE,0.9431904455231801,1,2.0,0.6408895980673928,0.02868834102801643,Neutral
19796,2020-04-29,LA PUENTE,0.8263448575560379,1,3.0,0.6772108293189258,0.03632123125153308,Neutral
19797,2020-04-30,LA PUENTE,0.5286788791487761,1,1.0,0.7065818781605245,0.02937104884159869,Neutral
19798,2020-05-01,LA PUENTE,0.25989280531515724,1,2.0,0.7210203673447,0.014438489184175451,Neutral
19799,2020-05-02,LA PUENTE,0.19006726629020546,1,1.0,0.731579659916378,0.01055929257167798,Neutral
19800,2020-05-03,LA PUENTE,0.3357061225965074,1,0.0,0.7501200979439752,0.018540438027597195,Neutral
19801,2020-05-04,LA PUENTE,0.6113087706281426,1,0.0,0.7678047183747193,0.017684620430744147,Neutral
19802,2020-05-05,LA PUENTE,0.9030792791504072,1,4.0,0.7726344411038796,0.0048297227291602685,Neutral
19803,2020-05-06,LA PUENTE,1.0883850793267436,2,0.0,0.7465921095128109,-0.026042331591068724,Neutral
19804,2020-05-07,LA PUENTE,1.162325489331665,2,-1.0,0.6902329281080645,-0.056359181404746383,Neutral
19805,2020-05-08,LA PUENTE,1.1365780709172626,2,4.0,0.6262679687183612,-0.06396495938970326,Neutral
19806,2020-05-09,LA PUENTE,1.1433866383066835,2,3.0,0.5942613179545355,-0.032006650763825695,Neutral
19807,2020-05-10,LA PUENTE,1.2549905507170158,2,1.0,0.6263495814871557,0.032088263532620176,Neutral
19808,2020-05-11,LA PUENTE,1.432052270991281,2,0.0,0.7059080409866714,0.07955845949951568,Neutral
19809,2020-05-12,LA PUENTE,1.5036428179728534,2,4.0,0.7894437530962742,0.08353571210960287,Neutral
19810,2020-05-13,LA PUENTE,1.2608770975296937,2,0.0,0.8594924807368128,0.0700487276405386,Neutral
19811,2020-05-14,LA PUENTE,0.7907946602650409,1,6.0,0.8934231313236707,0.03393065058685785,Neutral
19812,2020-05-15,LA PUENTE,0.37031750435712096,1,0.0,0.8745343669957656,-0.018888764327905094,Neutral
19813,2020-05-16,LA PUENTE,0.4101268081114964,1,1.0,0.8449197204728943,-0.02961464652287127,Neutral
19814,2020-05-17,LA PUENTE,0.9428499388179109,1,0.0,0.8513922249874428,0.006472504514548505,Neutral
19815,2020-05-18,LA PUENTE,1.6518593151793095,2,1.0,0.9137911381002503,0.06239891311280743,Neutral
19816,2020-05-19,LA PUENTE,2.0630227796702254,3,5.0,1.0139650255644208,0.10017388746417055,Up
19817,2020-05-20,LA PUENTE,1.9071537242362724,2,6.0,1.1093587176725357,0.09539369210811488,Neutral
19818,2020-05-21,LA PUENTE,1.4502306420117383,2,6.0,1.1712767465289373,0.06191802885640163,Neutral
19819,2020-05-22,LA PUENTE,1.1568793171563825,2,3.0,1.2015862213360617,0.030309474807124426,Neutral
19820,2020-05-23,LA PUENTE,1.480041635994901,2,2.0,1.2336396856052003,0.032053464269138576,Neutral
19821,2020-05-24,LA PUENTE,2.3652402894241047,3,1.0,1.3045760861661646,0.07093640056096429,Neutral
19822,2020-05-25,LA PUENTE,3.4009963179096765,3,2.0,1.428946687753832,0.12437060158766733,Up
19823,2020-05-26,LA PUENTE,4.082641336006288,3,10.0,1.5926168691476668,0.16367018139383482,Up
19824,2020-05-27,LA PUENTE,4.014689665291616,3,7.0,1.752133703980163,0.15951683483249623,Up
19825,2020-05-28,LA PUENTE,3.2264685400133937,3,4.0,1.861660258941073,0.1095265549609099,Up
19826,2020-05-29,LA PUENTE,1.9742014833366368,2,12.0,1.891779659626926,0.03011940068585317,Neutral
19827,2020-05-30,LA PUENTE,0.7290124044873313,1,7.0,1.848744636655508,-0.043035022971418035,Neutral
19828,2020-05-31,LA PUENTE,0.0,0,4.0,1.7786959090149697,-0.07004872764053838,Neutral
19829,2020-06-01,LA PUENTE,0.0,0,2.0,1.7347628723335784,-0.04393303668139126,Neutral
19830,2020-06-02,LA PUENTE,0.36543937237014257,1,2.0,1.7344918650009684,-0.0002710073326099849,Neutral
19831,2020-06-03,LA PUENTE,1.1092640962603817,2,6.0,1.7733328254536844,0.03884096045271601,Neutral
19832,2020-06-04,LA PUENTE,1.808204234358179,2,3.0,1.8214080640948107,0.04807523864112628,Neutral
19833,2020-06-05,LA PUENTE,2.454045987328336,3,1.0,1.8659739903253123,0.044565926230501596,Neutral
19834,2020-06-06,LA PUENTE,3.2034988747703395,3,7.0,1.9293337733864295,0.06335978306111723,Neutral
19835,2020-06-07,LA PUENTE,4.144169789369303,3,4.0,2.053612443671598,0.12427867028516837,Up
19836,2020-06-08,LA PUENTE,5.229915618585907,3,2.0,2.2635949423701627,0.20998249869856478,Up
19837,2020-06-09,LA PUENTE,6.09273016476213,3,12.0,2.53780887834826,0.2742139359780973,Up
19838,2020-06-10,LA PUENTE,6.3091981314548695,3,6.0,2.806095350318258,0.268286471969998,Up
19839,2020-06-11,LA PUENTE,5.658408776176588,3,13.0,2.98904915513784,0.182953804819582,Up
19840,2020-06-12,LA PUENTE,4.319254163611179,3,19.0,3.0400634798990347,0.05101432476119472,Neutral
19841,2020-06-13,LA PUENTE,2.9122941074106348,3,11.0,2.9750441894214985,-0.06501929047753618,Neutral
19842,2020-06-14,LA PUENTE,2.1353149727732568,3,3.0,2.87063448428159,-0.10440970513990866,Down
19843,2020-06-15,LA PUENTE,2.315311263012387,3,9.0,2.820014635559312,-0.05061984872227798,Neutral
19844,2020-06-16,LA PUENTE,3.313652906955375,3,5.0,2.8944286035381306,0.07441396797881872,Neutral
19845,2020-06-17,LA PUENTE,4.8229691656276525,3,14.0,3.121870645823704,0.22744204228557363,Up
19846,2020-06-18,LA PUENTE,6.379283871884669,3,2.0,3.4762753053728526,0.35440465954914835,Up
19847,2020-06-19,LA PUENTE,7.739283501694075,3,8.0,3.9062354999114124,0.4299601945385598,Up
19848,2020-06-20,LA PUENTE,8.494155937405774,3,21.0,4.357830864635614,0.45159536472420125,Up
19849,2020-06-21,LA PUENTE,8.241961845078889,3,10.0,4.754091850681087,0.39626098604547355,Up
19850,2020-06-22,LA PUENTE,6.9676592674279165,3,19.0,5.040728241407184,0.2866363907260965,Up
19851,2020-06-23,LA PUENTE,5.223360756464285,3,28.0,5.194579061914736,0.15385082050755194,Up
19852,2020-06-24,LA PUENTE,4.016078640870767,3,8.0,5.23972238225365,0.045143320338913995,Neutral
19853,2020-06-25,LA PUENTE,3.9154312836767367,3,10.0,5.227014687492951,-0.012707694760698551,Neutral
19854,2020-06-26,LA PUENTE,4.700482188151304,3,8.0,5.1976017191354735,-0.02941296835747753,Neutral
19855,2020-06-27,LA PUENTE,5.489966400844679,3,23.0,5.164114843362281,-0.03348687577319254,Neutral
19856,2020-06-28,LA PUENTE,5.723127379790473,3,22.0,5.131555357158704,-0.03255948620357696,Neutral
19857,2020-06-29,LA PUENTE,5.516445481681816,3,17.0,5.12366850746455,-0.007886849694154208,Neutral
19858,2020-06-30,LA PUENTE,5.511207647169213,3,16.0,5.189888145439997,0.06621963797544694,Neutral
19859,2020-07-01,LA PUENTE,6.181264837358853,3,12.0,5.37149763043712,0.18160948499712326,Up
19860,2020-07-02,LA PUENTE,7.272836041456791,3,19.0,5.656915467586205,0.285417837149085,Up
19861,2020-07-03,LA PUENTE,8.280901410476588,3,21.0,5.988337142445327,0.3314216748591221,Up
19862,2020-07-04,LA PUENTE,8.70025394763175,3,25.0,6.287592755816237,0.2992556133709101,Up
19863,2020-07-05,LA PUENTE,8.33155782631097,3,0.0,6.482514348076421,0.1949215922601839,Up
19864,2020-07-06,LA PUENTE,7.3519581330630075,3,24.0,6.536551807030773,0.05403745895435197,Neutral
19865,2020-07-07,LA PUENTE,6.115655436929723,3,28.0,6.446350247877199,-0.09020155915357453,Neutral
19866,2020-07-08,LA PUENTE,5.342975133928337,3,24.0,6.271284647684007,-0.17506560019319117,Down
19867,2020-07-09,LA PUENTE,5.531516638756275,3,13.0,6.120704358443862,-0.15058028924014533,Down
19868,2020-07-10,LA PUENTE,6.772278819942501,3,11.0,6.109849889139117,-0.010854469304745429,Neutral
19869,2020-07-11,LA PUENTE,8.559279426780044,3,22.0,6.295178704156658,0.18532881501754161,Up
19870,2020-07-12,LA PUENTE,10.039676154954996,3,28.0,6.629823010494671,0.3346443063380127,Up
19871,2020-07-13,LA PUENTE,10.767073100997184,3,16.0,7.010469778123584,0.3806467676289129,Up
19872,2020-07-14,LA PUENTE,10.595303498994538,3,30.0,7.337959850948208,0.3274900728246237,Up
19873,2020-07-15,LA PUENTE,9.791216486014044,3,21.0,7.576918189013172,0.2389583380649647,Up
19874,2020-07-16,LA PUENTE,8.621464745791187,3,33.0,7.7379369315687665,0.16101874255559423,Up
19875,2020-07-17,LA PUENTE,7.287210484110036,3,14.0,7.836312765037001,0.09837583346823475,Neutral
19876,2020-07-18,LA PUENTE,6.108955524293776,3,30.0,7.86952098043281,0.03320821539580887,Neutral
19877,2020-07-19,LA PUENTE,5.334119151406228,3,25.0,7.8224573312132195,-0.04706364921959061,Neutral
19878,2020-07-20,LA PUENTE,5.086532766710909,3,23.0,7.700996038171782,-0.12146129304143738,Down
19879,2020-07-21,LA PUENTE,5.196507939123497,3,10.0,7.529640845318833,-0.17135519285294887,Down
19880,2020-07-22,LA PUENTE,5.379732118144182,3,27.0,7.345167410347301,-0.18447343497153224,Down
19881,2020-07-23,LA PUENTE,5.343214830737338,3,9.0,7.179148355037654,-0.166019055309647,Down
19882,2020-07-24,LA PUENTE,5.0993550387628455,3,18.0,7.054003738687644,-0.12514461635000984,Down
19883,2020-07-25,LA PUENTE,4.916316946888337,3,27.0,6.9873738225742335,-0.06662991611341074,Neutral
19884,2020-07-26,LA PUENTE,5.0752539269876715,3,11.0,6.9725004221886415,-0.014873400385591928,Neutral
19885,2020-07-27,LA PUENTE,5.5553974770808585,3,15.0,6.973827135428896,0.0013267132402541293,Neutral
19886,2020-07-28,LA PUENTE,5.8097027480108245,3,11.0,6.920350686988248,-0.05347644844064803,Neutral
19887,2020-07-29,LA PUENTE,5.348441681975196,3,29.0,6.741970812276867,-0.17837987471138028,Down
19888,2020-07-30,LA PUENTE,3.998989904279588,3,15.0,6.406377131683789,-0.33559368059307815,Down
19889,2020-07-31,LA PUENTE,2.247697086000729,3,17.0,5.933078464183986,-0.47329866749980276,Down
19890,2020-08-01,LA PUENTE,0.9240859264495688,1,18.0,5.395788599042599,-0.5372898651413873,Down
19891,2020-08-02,LA PUENTE,0.5297775547980179,1,9.0,4.881264213975042,-0.5145243850675572,Down
19892,2020-08-03,LA PUENTE,1.1520580770711764,2,7.0,4.466297176823931,-0.4149670371511114,Down
19893,2020-08-04,LA PUENTE,2.3536506959295957,3,11.0,4.192210521925017,-0.2740866548989134,Down
19894,2020-08-05,LA PUENTE,3.6440869111298198,3,10.0,4.055273376749242,-0.13693714517577504,Down
19895,2020-08-06,LA PUENTE,4.648012470900309,3,14.0,4.017156338943358,-0.03811703780588438,Neutral
19896,2020-08-07,LA PUENTE,5.095374824028472,3,13.0,4.01764756434989,0.0004912254065319033,Neutral
19897,2020-08-08,LA PUENTE,5.105592974741463,3,10.0,4.012596732995332,-0.005050831354557417,Neutral
19898,2020-08-09,LA PUENTE,4.965056787027738,3,18.0,3.9895592145999745,-0.023037518395357726,Neutral
19899,2020-08-10,LA PUENTE,5.023547228564522,3,12.0,3.9717999033681517,-0.01775931123182284,Neutral
19900,2020-08-11,LA PUENTE,5.364546797329638,3,5.0,3.9865327788440843,0.014732875475932605,Neutral
19901,2020-08-12,LA PUENTE,5.58816565982729,3,13.0,4.023857707340692,0.037324928496607956,Neutral
19902,2020-08-13,LA PUENTE,5.12682218653699,3,19.0,4.026722610648988,0.0028649033082954745,Neutral
19903,2020-08-14,LA PUENTE,3.8603231688711768,3,22.0,3.93255181574845,-0.09417079490053792,Neutral
19904,2020-08-15,LA PUENTE,2.2843421806050297,3,13.0,3.7366984508925722,-0.19585336485587757,Down
19905,2020-08-16,LA PUENTE,1.3761619468675834,2,10.0,3.5160162433865936,-0.22068220750597867,Down
19906,2020-08-17,LA PUENTE,1.637444711739616,2,7.0,3.3848192882454837,-0.13119695514110985,Down
19907,2020-08-18,LA PUENTE,2.7497062486961887,3,7.0,3.41270868617301,0.027889397927526094,Neutral
19908,2020-08-19,LA PUENTE,3.8167807293959903,3,13.0,3.5734139530033664,0.16070526683035657,Up
19909,2020-08-20,LA PUENTE,4.012991667100922,3,15.0,3.7669258481313057,0.19351189512793932,Up
19910,2020-08-21,LA PUENTE,3.3669367627839577,3,16.0,3.8899746640042383,0.1230488158729326,Up
19911,2020-08-22,LA PUENTE,2.389542593123205,3,8.0,3.891968658292772,0.0019939942885338624,Neutral
19912,2020-08-23,LA PUENTE,1.8358198820405192,2,10.0,3.7915093788989225,-0.10045927939384969,Down
19913,2020-08-24,LA PUENTE,1.875000256775774,2,6.0,3.637453144780893,-0.1540562341180296,Down
19914,2020-08-25,LA PUENTE,2.2042567702761833,3,7.0,3.4768354751279884,-0.16061766965290447,Down
19915,2020-08-26,LA PUENTE,2.388918079573394,3,13.0,3.325909092063096,-0.15092638306489237,Down
19916,2020-08-27,LA PUENTE,2.1361678850623687,3,5.0,3.168748597509465,-0.15716049455363112,Down
19917,2020-08-28,LA PUENTE,1.6202259009045663,2,9.0,2.979675190417245,-0.18907340709221998,Down
19918,2020-08-29,LA PUENTE,1.082069221637764,2,9.0,2.741759769545474,-0.23791542087177087,Down
19919,2020-08-30,LA PUENTE,0.7382684373887891,1,3.0,2.4723210349655576,-0.2694387345799165,Down
19920,2020-08-31,LA PUENTE,0.6386050106295738,1,7.0,2.2229756363040343,-0.24934539866152328,Down
19921,2020-09-01,LA PUENTE,0.6615623753882094,1,5.0,2.0452667033327585,-0.17770893297127577,Down
19922,2020-09-02,LA PUENTE,0.6992374991068777,1,1.0,1.9572053321384166,-0.08806137119434188,Neutral
19923,2020-09-03,LA PUENTE,0.6437260447253961,1,6.0,1.916514448686073,-0.04069088345234362,Neutral
19924,2020-09-04,LA PUENTE,0.5104758467973234,1,6.0,1.85390506730039,-0.06260938138568295,Neutral
19925,2020-09-05,LA PUENTE,0.4118787986760402,1,3.0,1.7240257645214931,-0.12987930277889692,Down
19926,2020-09-06,LA PUENTE,0.44492129390030544,1,2.0,1.5367002403272882,-0.1873255241942049,Down
19927,2020-09-07,LA PUENTE,0.6149753983601001,1,3.0,1.347921558730576,-0.1887786815967123,Down
19928,2020-09-08,LA PUENTE,0.8532346787070408,1,3.0,1.2082714429485248,-0.1396501157820511,Down
19929,2020-03-24,NORWALK,2.1950116855960546,3,,2.1950116855960546,,
19930,2020-03-25,NORWALK,2.42319290359069,3,1.0,2.309102294593372,0.11409060899731749,Up
19931,2020-03-26,NORWALK,2.211792178033108,3,7.0,2.276665589073284,-0.03243670552008826,Neutral
19932,2020-03-27,NORWALK,1.739804620941574,2,0.0,2.1424503470403566,-0.13421524203292723,Down
19933,2020-03-28,NORWALK,1.403320134320938,2,3.0,1.9946243044964729,-0.14782604254388376,Down
19934,2020-03-29,NORWALK,1.3843510884844117,2,0.0,1.892912101827796,-0.10171220266867698,Down
19935,2020-03-30,NORWALK,1.686809941772864,2,3.0,1.8634689361056629,-0.029443165722133013,Neutral
19936,2020-03-31,NORWALK,2.1448211180937613,3,6.0,1.898637958854175,0.03516902274851219,Neutral
19937,2020-04-01,NORWALK,2.6137240246972464,3,0.0,1.9780919661700718,0.07945400731589669,Neutral
19938,2020-04-02,NORWALK,3.0212812227465307,3,5.0,2.0824108918277178,0.104318925657646,Up
19939,2020-04-03,NORWALK,3.197034800863353,3,4.0,2.1837403381036844,0.10132944627596663,Up
19940,2020-04-04,NORWALK,2.959874881915267,3,8.0,2.2484182167546494,0.06467787865096497,Neutral
19941,2020-04-05,NORWALK,2.3076545127444437,3,11.0,2.2529748549077104,0.0045566381530610656,Neutral
19942,2020-04-06,NORWALK,1.4733668736919103,2,1.0,2.1972885705351533,-0.05568628437255718,Neutral
19943,2020-04-07,NORWALK,0.8261096320972358,1,5.0,2.105876641305959,-0.09141192922919439,Neutral
19944,2020-04-08,NORWALK,0.5517924972584036,1,3.0,2.0087463823029865,-0.09713025900297234,Neutral
19945,2020-04-09,NORWALK,0.5555326423307714,1,6.0,1.9232632211281506,-0.0854831611748359,Neutral
19946,2020-04-10,NORWALK,0.6426911876079184,1,5.0,1.8521203303770264,-0.07114289075112423,Neutral
19947,2020-04-11,NORWALK,0.6979865765741976,1,5.0,1.7689522687647008,-0.0831680616123256,Neutral
19948,2020-04-12,NORWALK,0.7754034050723569,1,2.0,1.6774084077359046,-0.09154386102879619,Neutral
19949,2020-04-13,NORWALK,0.959863748262322,1,3.0,1.6078568283041943,-0.06955157943171031,Neutral
19950,2020-04-14,NORWALK,1.275561352040239,2,4.0,1.5820655355874536,-0.025791292716740744,Neutral
19951,2020-04-15,NORWALK,1.7289253779316176,2,5.0,1.6001547157880467,0.018089180200593136,Neutral
19952,2020-04-16,NORWALK,2.2845417741874448,3,2.0,1.6501653094382154,0.05001059365016869,Neutral
19953,2020-04-17,NORWALK,2.9224321863815663,3,3.0,1.718810989694254,0.06864568025603868,Neutral
19954,2020-04-18,NORWALK,3.5375069956473286,3,7.0,1.796182427336119,0.07737143764186505,Neutral
19955,2020-04-19,NORWALK,3.9784027015685055,3,5.0,1.8719979093845223,0.07581548204840316,Neutral
19956,2020-04-20,NORWALK,4.112457371062905,3,9.0,1.9326188065132095,0.060620897128687234,Neutral
19957,2020-04-21,NORWALK,3.8219260960768615,3,10.0,1.9673349895806267,0.034716183067417195,Neutral
19958,2020-04-22,NORWALK,3.1338782995159704,3,11.0,1.9770018461139989,0.009666856533372181,Neutral
19959,2020-04-23,NORWALK,2.185169023874605,3,11.0,1.9701970967323414,-0.006804749381657427,Neutral
19960,2020-04-24,NORWALK,1.2644706881866108,2,9.0,1.9585917530931585,-0.011605343639182975,Neutral
19961,2020-04-25,NORWALK,0.7848928299517044,1,8.0,1.9563019307517397,-0.0022898223414187235,Neutral
19962,2020-04-26,NORWALK,0.9419977168639174,1,2.0,1.9779799985076016,0.021678067755861896,Neutral
19963,2020-04-27,NORWALK,1.6193591842801487,2,2.0,2.037081473060345,0.05910147455274317,Neutral
19964,2020-04-28,NORWALK,2.3858542400046,3,6.0,2.13392386486016,0.09684239179981535,Neutral
19965,2020-04-29,NORWALK,2.814355598420203,3,10.0,2.2514999216293834,0.11757605676922323,Up
19966,2020-04-30,NORWALK,2.873140203739501,3,2.0,2.368040854888669,0.1165409332592855,Up
19967,2020-05-01,NORWALK,2.7803984343161052,3,8.0,2.4691816707805456,0.10114081589187673,Up
19968,2020-05-02,NORWALK,2.8462981189090573,3,8.0,2.55644482449548,0.0872631537149342,Neutral
19969,2020-05-03,NORWALK,3.003801259614096,3,0.0,2.6272712623667283,0.07082643787124843,Neutral
19970,2020-05-04,NORWALK,2.9780467346650017,3,7.0,2.6657993157265927,0.03852805335986442,Neutral
19971,2020-05-05,NORWALK,2.5669508983992713,3,13.0,2.6460503552831316,-0.019748960443461083,Neutral
19972,2020-05-06,NORWALK,1.8985675851428607,2,7.0,2.5549981658106615,-0.09105218947247007,Neutral
19973,2020-05-07,NORWALK,1.4016581174566871,2,2.0,2.4118456889155606,-0.1431524768951009,Down
19974,2020-05-08,NORWALK,1.3691320616677294,2,6.0,2.259438727282495,-0.15240696163306566,Down
19975,2020-05-09,NORWALK,1.8560829075716885,2,8.0,2.150225216809986,-0.10921351047250916,Down
19976,2020-05-10,NORWALK,2.46262448893263,3,2.0,2.112933338444245,-0.03729187836574077,Neutral
19977,2020-05-11,NORWALK,2.770678710267379,3,4.0,2.1454616543549543,0.03252831591070926,Neutral
19978,2020-05-12,NORWALK,2.5479618888428988,3,12.0,2.216766721058081,0.07130506670312675,Neutral
19979,2020-05-13,NORWALK,1.92614830004721,2,8.0,2.280169802730054,0.06340308167197284,Neutral
19980,2020-05-14,NORWALK,1.319243110383446,2,4.0,2.3011278801478054,0.020958077417751575,Neutral
19981,2020-05-15,NORWALK,1.1013718959085224,2,5.0,2.2723508085716038,-0.028777071576201685,Neutral
19982,2020-05-16,NORWALK,1.5564695027326483,2,7.0,2.226273878723162,-0.04607692984844158,Neutral
19983,2020-05-17,NORWALK,2.568737378266875,3,3.0,2.2126284220479775,-0.013645456675184686,Neutral
19984,2020-05-18,NORWALK,3.813614019968297,3,5.0,2.264876967394022,0.052248545346044395,Neutral
19985,2020-05-19,NORWALK,4.7231258124930235,3,7.0,2.3728062661816285,0.1079292987876066,Up
19986,2020-05-20,NORWALK,4.917005738756139,3,9.0,2.4878455783953553,0.11503931221372676,Up
19987,2020-05-21,NORWALK,4.5563446979779965,3,17.0,2.574097991637794,0.08625241324243893,Neutral
19988,2020-05-22,NORWALK,4.186068835584616,3,4.0,2.6412103305777728,0.06711233893997859,Neutral
19989,2020-05-23,NORWALK,4.51680172293555,3,7.0,2.749535376385344,0.1083250458075713,Up
19990,2020-05-24,NORWALK,5.676646731504693,3,7.0,2.9594286622943344,0.20989328590899037,Up
19991,2020-05-25,NORWALK,7.223926041700977,3,13.0,3.2828879914190177,0.3234593291246832,Up
19992,2020-05-26,NORWALK,8.659563253702371,3,21.0,3.6879119465320533,0.4050239551130357,Up
19993,2020-05-27,NORWALK,9.368008049319789,3,5.0,4.105241121073615,0.41732917454156127,Up
19994,2020-05-28,NORWALK,9.304093686613447,3,11.0,4.485322743166993,0.38008162209337826,Up
19995,2020-05-29,NORWALK,8.683245992396653,3,31.0,4.813798703285285,0.3284759601182925,Up
19996,2020-05-30,NORWALK,8.127136468079026,3,21.0,5.123752846576181,0.3099541432908959,Up
19997,2020-05-31,NORWALK,8.349678953966649,3,14.0,5.480615660682816,0.356862814106635,Up
19998,2020-06-01,NORWALK,9.36130963845192,3,19.0,5.927397134464398,0.4467814737815816,Up
19999,2020-06-02,NORWALK,10.265857835722157,3,25.0,6.436535242231822,0.5091381077674244,Up
20000,2020-06-03,NORWALK,9.699608065734438,3,11.0,6.888931829065254,0.45239658683343187,Up
20001,2020-06-04,NORWALK,7.211766331289332,3,42.0,7.146877882010945,0.25794605294569095,Up
20002,2020-06-05,NORWALK,3.743453829694068,3,20.0,7.142980093662377,-0.003897788348568021,Neutral
20003,2020-06-06,NORWALK,1.205249210137303,2,13.0,6.947542504642615,-0.19543758901976194,Down
20004,2020-06-07,NORWALK,0.7740825321626338,1,14.0,6.717380104276309,-0.2301624003663063,Down
20005,2020-06-08,NORWALK,2.3752882972569616,3,15.0,6.596210304236251,-0.1211698000400574,Down
20006,2020-06-09,NORWALK,4.795626895254988,3,18.0,6.6300746408846045,0.03386433664835309,Neutral
20007,2020-06-10,NORWALK,6.668031105912335,3,14.0,6.7495873843833145,0.11951274349871,Up
20008,2020-06-11,NORWALK,7.33321313792309,3,21.0,6.841618851406559,0.0920314670232445,Neutral
20009,2020-06-12,NORWALK,6.841727030107843,3,18.0,6.820385572984718,-0.02123327842184075,Neutral
20010,2020-06-13,NORWALK,5.784456348005659,3,26.0,6.660657411557123,-0.15972816142759516,Down
20011,2020-06-14,NORWALK,4.943972359901639,3,17.0,6.414877651033893,-0.24577976052322992,Down
20012,2020-06-15,NORWALK,4.68423040559345,3,10.0,6.158218579866116,-0.2566590711677774,Down
20013,2020-06-16,NORWALK,5.000081961449231,3,10.0,5.953598355924592,-0.20462022394152335,Down
20014,2020-06-17,NORWALK,5.873075849700594,3,27.0,5.828372766014679,-0.12522558990991328,Down
20015,2020-06-18,NORWALK,7.255063705603418,3,6.0,5.767560807772278,-0.060811958242401154,Neutral
20016,2020-06-19,NORWALK,9.390044040508286,3,10.0,5.769157163442077,0.0015963556697986547,Neutral
20017,2020-06-20,NORWALK,11.694760249874204,3,22.0,5.848540630894968,0.07938346745289149,Neutral
20018,2020-06-21,NORWALK,13.250064682974033,3,22.0,6.045788220741612,0.19724758984664348,Up
20019,2020-06-22,NORWALK,13.28079519951457,3,35.0,6.38295649119857,0.3371682704569583,Up
20020,2020-06-23,NORWALK,12.271402594569295,3,43.0,6.856731422580527,0.47377493138195703,Up
20021,2020-06-24,NORWALK,11.786465835141716,3,18.0,7.4445767906363285,0.5878453680558016,Up
20022,2020-06-25,NORWALK,12.850130160774725,3,20.0,8.115468325559222,0.6708915349228937,Up
20023,2020-06-26,NORWALK,14.968079623128991,3,26.0,8.815067843663224,0.6995995181040016,Up
20024,2020-06-27,NORWALK,16.259787858935947,3,42.0,9.451965674978831,0.6368978313156077,Up
20025,2020-06-28,NORWALK,15.54237622829848,3,55.0,9.944984848444728,0.4930191734658962,Up
20026,2020-06-29,NORWALK,13.063049818668013,3,34.0,10.263309108486114,0.31832426004138625,Up
20027,2020-06-30,NORWALK,10.640752097508113,3,41.0,10.474366056675017,0.21105694818890264,Up
20028,2020-07-01,NORWALK,9.790244475649065,3,37.0,10.696909841544096,0.22254378486907989,Up
20029,2020-07-02,NORWALK,10.719199546588015,3,24.0,11.017755796360007,0.32084595481591016,Up
20030,2020-07-03,NORWALK,12.557623360853697,3,38.0,11.45516651609669,0.43741071973668255,Up
20031,2020-07-04,NORWALK,14.07384337892172,3,46.0,11.959264372622936,0.5040978565262471,Up
20032,2020-07-05,NORWALK,14.599643996748204,3,0.0,12.444073714125581,0.4848093415026451,Up
20033,2020-07-06,NORWALK,14.097687931191587,3,43.0,12.824219504436035,0.38014579031045415,Up
20034,2020-07-07,NORWALK,13.117557332269964,3,52.0,13.031303576200573,0.20708407176453747,Up
20035,2020-07-08,NORWALK,12.297164766102018,3,38.0,13.064770493768783,0.03346691756821052,Neutral
20036,2020-07-09,NORWALK,12.308658078219835,3,36.0,13.012470126837997,-0.05230036693078688,Neutral
20037,2020-07-10,NORWALK,13.292972032316165,3,46.0,13.013146617549197,0.0006764907112000174,Neutral
